# Lindstrom Triangulation
# disp_scale=1.000000, disp_offset=0.000000mm
# anchor_mode=0, anchor_threshold=30.000000mm
# id x_orig y_orig z_orig x_target y_target z_target movement_mm is_anchor
48390 14.875000 60.625000 0.087964 14.881602 60.608355 0.090379 18.068333 0
48415 15.375000 62.375000 0.011579 15.361881 62.405179 0.005200 33.519872 0
48437 20.131701 69.375000 0.875000 20.120854 69.366382 0.872148 14.143729 0
48438 20.125000 69.375000 0.736886 20.106748 69.360454 0.733771 23.546012 0
48439 20.125000 69.347702 0.875000 20.142611 69.361547 0.878297 22.643058 0
48443 20.125000 69.428596 0.375000 20.144773 69.444921 0.373713 25.673834 0
48444 20.125000 69.400299 0.625000 20.095080 69.376036 0.622013 38.636623 0
48446 20.177700 69.625000 0.875000 20.140224 69.591074 0.866589 51.246133 0
48447 20.125000 69.407898 1.125000 20.080437 69.371583 1.108925 59.691374 0
48450 20.185801 69.625000 1.375000 20.158628 69.596408 1.362334 41.428392 0
48457 20.125000 69.625000 2.263040 20.144301 69.652299 2.277503 36.427851 0
48458 20.145599 69.875000 0.125000 20.145086 69.871140 0.124600 3.913984 0
48459 20.125000 69.766998 0.125000 20.131959 69.772331 0.123339 8.923003 0
48461 20.234200 69.875000 0.625000 20.191385 69.837662 0.620936 56.954064 0
48462 20.244600 69.875000 0.875000 20.199190 69.835601 0.864833 60.972654 0
48464 20.240299 69.875000 1.375000 20.189307 69.830669 1.350399 71.906545 0
48471 20.201099 70.125000 0.125000 20.199285 70.124767 0.125086 1.830995 0
48472 20.286800 70.125000 0.375000 20.278858 70.117094 0.374967 11.206393 0
48474 20.308201 70.125000 0.875000 20.276320 70.094168 0.867921 44.912071 0
48483 20.264000 70.375000 0.125000 20.263455 70.372378 0.124724 2.692449 0
48485 20.340099 70.375000 0.625000 20.352791 70.386475 0.625613 17.121164 0
48495 20.310600 70.625000 0.125000 20.337799 70.653390 0.120017 39.631249 0
48500 20.375000 70.453903 1.375000 20.375990 70.453796 1.374875 1.003526 0
48507 20.125000 70.625000 2.798900 20.126377 70.627023 2.799129 2.457751 0
48509 20.375000 70.875000 0.134119 20.361980 70.859838 0.135911 20.065766 0
48510 20.369200 70.875000 0.125000 20.354111 70.857453 0.127201 23.246572 0
48512 20.375000 70.875000 2.565270 20.395239 70.905229 2.583208 40.560611 0
48522 20.125000 71.375000 2.779020 20.126548 71.377014 2.779755 2.644239 0
48523 20.375000 71.375000 2.819410 20.368877 71.362441 2.812324 15.666013 0
48524 20.375000 71.625000 2.818880 20.386910 71.649584 2.828640 29.008573 0
48526 20.375000 71.875000 2.797260 20.381927 71.891788 2.801427 18.632468 0
48527 20.125000 71.875000 2.804450 19.987153 71.975103 2.765712 174.708415 0
48532 20.407499 70.625000 0.375000 20.442057 70.659441 0.373207 48.822920 0
48536 20.423201 70.625000 1.375000 20.395899 70.593419 1.362648 43.535444 0
48537 20.421499 70.625000 1.625000 20.447052 70.650276 1.638720 38.471187 0
48545 20.468100 70.875000 1.625000 20.436734 70.835766 1.607492 53.194108 0
48549 20.428600 71.125000 0.125000 20.420084 71.115648 0.126055 12.692095 0
48550 20.517401 71.125000 0.375000 20.481458 71.087986 0.376028 51.603925 0
48552 20.526600 71.125000 0.875000 20.489098 71.086553 0.867042 54.294167 0
48554 20.523701 71.125000 1.375000 20.533021 71.134299 1.378357 13.586561 0
48560 20.517401 71.125000 0.375000 20.481458 71.087986 0.376028 51.603925 0
48561 20.492599 71.375000 0.125000 20.526423 71.409444 0.119133 48.630502 0
48567 20.581699 71.375000 1.625000 20.583530 71.376702 1.625202 2.507799 0
48585 20.625000 71.797997 0.125000 20.629913 71.801345 0.123883 6.049290 0
48587 20.625000 71.751503 2.125000 20.614911 71.737084 2.116608 19.497117 0
48597 20.648500 71.875000 0.125000 20.629599 71.853241 0.127513 28.931326 0
48598 20.685499 71.875000 0.375000 20.658823 71.846152 0.375559 39.295317 0
48599 20.676201 71.875000 0.625000 20.660048 71.858499 0.623275 23.155792 0
48600 20.691999 71.875000 0.875000 20.671973 71.854763 0.870603 28.808535 0
48601 20.705700 71.875000 1.125000 20.671377 71.840721 1.113923 49.757588 0
48604 20.667101 71.875000 1.875000 20.649852 71.849674 1.863515 32.724315 0
48606 20.692101 72.125000 0.125000 20.686212 72.112968 0.125461 13.404017 0
48615 20.625000 72.010803 2.375000 20.630160 72.017863 2.378283 9.340493 0
48617 20.625000 72.125000 2.425560 20.615271 72.108959 2.416069 21.025031 0
48626 52.125000 60.625000 0.173303 51.667839 60.546422 0.116019 467.388786 0
48627 52.375000 60.625000 2.829120 51.904230 60.513618 2.776780 486.589675 0
48634 52.125000 61.125000 0.189679 51.620951 61.002649 0.113448 524.258393 0
48635 52.375000 61.375000 0.141566 51.911824 61.269297 0.075530 479.651970 0
48636 52.125000 61.375000 0.211151 51.636276 61.254304 0.139907 508.423766 0
48638 52.125000 61.625000 0.239507 51.698514 61.564698 0.182527 434.480364 0
48639 52.375000 61.875000 0.146567 51.945479 61.793732 0.088935 440.923978 0
48640 52.125000 61.875000 0.295646 51.689940 61.792085 0.235892 446.902992 0
48642 52.125000 62.125000 0.331558 51.687262 62.031778 0.270562 451.691401 0
48647 52.135700 62.375000 0.375000 51.712510 62.293301 0.315229 435.128738 0
48649 52.125000 62.375000 0.451456 51.714799 62.311623 0.392632 419.215319 0
48650 52.134998 62.375000 2.625000 51.725430 62.318016 2.550716 420.131936 0
48652 52.375000 62.625000 0.217797 51.955220 62.535907 0.157811 433.302976 0
48656 52.125000 62.625000 0.766653 51.718809 62.568767 0.706009 414.525445 0
48658 52.128101 62.625000 1.375000 51.752865 62.584678 1.295850 385.606742 0
48661 52.154099 62.625000 1.625000 51.776095 62.589112 1.542110 388.645798 0
48663 52.145500 62.625000 1.875000 51.750793 62.569878 1.797888 405.928927 0
48667 52.152000 62.625000 2.375000 51.735904 62.546712 2.313186 427.885301 0
48670 52.125500 62.875000 0.375000 51.757038 62.829624 0.320816 375.178491 0
48671 52.125000 62.769199 0.625000 51.724362 62.711898 0.564939 409.147592 0
48672 52.125000 62.875000 0.386399 51.743190 62.823635 0.330169 389.331464 0
48673 52.149200 62.875000 0.875000 51.776654 62.841351 0.809340 379.781343 0
48674 52.125000 62.689400 0.875000 51.717574 62.627290 0.814067 416.613460 0
48675 52.125000 62.875000 0.687384 51.724108 62.811172 0.626900 410.422952 0
48677 52.139301 62.875000 1.125000 51.704886 62.773906 1.070951 449.286173 0
48678 52.136799 62.875000 1.375000 51.692574 62.760734 1.327109 461.178459 0
48679 52.147099 62.875000 1.625000 51.733167 62.790863 1.565298 426.594929 0
48680 52.153702 62.875000 1.875000 51.736850 62.787194 1.816493 429.997994 0
48682 52.142601 62.875000 2.375000 51.741437 62.815219 2.306364 411.359750 0
48683 52.176800 62.875000 2.625000 51.764251 62.791490 2.564159 425.291031 0
48684 52.375000 62.875000 2.874320 51.956869 62.776797 2.818990 433.057348 0
48686 52.247601 62.625000 2.875000 51.840983 62.565946 2.803256 417.100605 0
48688 52.125000 63.125000 0.316206 51.714243 63.039861 0.255940 423.795054 0
48689 52.125000 62.876499 0.375000 51.751178 62.833558 0.319909 380.291411 0
48691 52.125000 62.960499 0.875000 51.723373 62.891283 0.813805 412.116519 0
48692 52.125000 62.945000 1.125000 51.745338 62.902028 1.056585 388.162997 0
48693 52.125000 62.912800 1.375000 51.743604 62.865832 1.302484 391.059704 0
48694 52.125000 62.973999 1.625000 51.716576 62.896648 1.563487 420.210465 0
48695 52.125000 62.990002 1.875000 51.721201 62.915573 1.810166 415.688765 0
48696 52.125000 63.074200 2.125000 51.717556 62.991266 2.062928 420.406826 0
48697 52.125000 62.989700 2.375000 51.719128 62.917260 2.311388 417.164359 0
48698 52.125000 63.111698 2.625000 51.712739 63.022073 2.568076 425.714053 0
48699 52.125000 63.125000 2.629610 51.724291 63.055011 2.563391 412.130230 0
48700 52.375000 63.125000 2.828730 51.961377 63.023229 2.773929 429.470288 0
48703 52.375000 63.375000 2.800480 51.987056 63.316249 2.726649 399.253360 0
48718 52.375000 63.625000 2.772730 51.965381 63.510481 2.724245 428.080756 0
48734 52.375000 63.875000 2.677320 51.983685 63.786355 2.616724 405.779577 0
48766 52.625000 63.625000 0.182248 52.225430 63.528383 0.121814 415.503470 0
48767 52.436699 63.625000 2.875000 52.035462 63.525454 2.819068 417.167495 0
48797 52.875000 62.375000 0.145916 52.478540 62.308492 0.102093 404.381612 0
48801 52.875000 62.625000 0.139798 52.447105 62.515126 0.076021 446.356752 0
48805 52.875000 63.125000 0.157108 52.488695 63.042645 0.107958 398.032324 0
48808 52.875000 63.321602 2.875000 52.471536 63.222554 2.813439 419.980271 0
48809 52.875000 63.625000 0.157837 52.494718 63.543345 0.104946 392.529753 0
48810 52.875000 63.875000 0.157828 52.495537 63.785540 0.103089 393.689700 0
48811 53.125000 60.375000 0.167812 52.660815 60.320487 0.139669 468.221739 0
48812 53.125000 60.375000 2.606170 52.651689 60.250428 2.552872 492.322759 0
48815 53.125000 60.625000 2.690770 52.660247 60.514701 2.634091 481.013212 0
48817 53.125000 60.875000 2.735320 52.668759 60.778883 2.670685 470.714508 0
48819 53.125000 61.125000 2.757220 52.682514 61.061341 2.675660 454.421162 0
48820 53.125000 61.375000 0.162849 52.699110 61.323601 0.132426 430.057426 0
48829 53.125000 62.375000 0.155780 52.722789 62.308398 0.114058 409.816812 0
48835 53.125000 63.125000 0.163766 52.721606 63.025756 0.107523 419.212772 0
48837 53.125000 63.375000 0.159878 52.743073 63.304649 0.110890 391.430390 0
48838 52.908600 63.375000 2.875000 52.506218 63.274725 2.813416 419.236334 0
48840 52.875000 63.375000 2.884470 52.489023 63.314491 2.800302 399.654206 0
48841 53.125000 63.625000 0.166010 52.732374 63.522690 0.109438 409.662070 0
48842 53.125000 63.875000 0.153910 52.746515 63.789625 0.100496 391.653994 0
48849 53.375000 60.875000 2.686750 52.916344 60.764066 2.626158 475.754962 0
48862 53.375000 62.625000 0.147711 52.976296 62.561456 0.118365 404.800708 0
48863 53.375000 62.625000 2.744180 52.959422 62.530045 2.677105 431.533232 0
48864 53.375000 62.875000 0.159152 52.964117 62.772560 0.103201 427.140453 0
48866 53.375000 63.125000 0.151441 52.967386 63.018254 0.092615 425.445705 0
48870 53.375000 63.625000 0.147501 52.995699 63.544227 0.102945 390.356715 0
48873 53.375000 63.875000 0.160866 53.004995 63.790152 0.119110 381.898009 0
48878 53.625000 60.375000 2.706080 53.154838 60.250598 2.650617 489.494478 0
48880 53.625000 60.625000 2.716440 53.159228 60.493623 2.663327 486.851293 0
48882 53.625000 60.875000 2.722540 53.169649 60.784502 2.650238 469.853535 0
48885 53.625000 61.375000 0.158484 53.166895 61.309080 0.125976 463.964271 0
48889 53.625000 61.875000 0.168628 53.185669 61.803174 0.130853 446.763438 0
48890 53.625000 61.875000 2.754100 53.194833 61.793143 2.680036 444.105896 0
48893 53.625000 62.375000 0.156768 53.203256 62.310176 0.120748 428.214908 0
48894 53.625000 62.375000 2.709940 53.200871 62.264251 2.647219 442.814202 0
48895 53.625000 62.625000 0.157619 53.208186 62.544185 0.119945 426.244510 0
48896 53.625000 62.625000 2.726120 53.206978 62.515984 2.663222 436.558168 0
48897 53.625000 62.875000 0.155297 53.218745 62.804415 0.115883 414.220379 0
48899 53.625000 63.125000 0.151472 53.226098 63.051368 0.117483 407.062670 0
48907 53.474098 63.625000 2.625000 53.066957 63.479714 2.583081 434.314695 0
48908 53.625000 63.875000 0.152907 53.250155 63.804174 0.114979 383.357899 0
48910 53.625000 63.875000 2.662190 53.222850 63.716675 2.620281 434.221179 0
48912 53.875000 60.375000 2.716090 53.403492 60.210285 2.676526 501.015423 0
48914 53.875000 60.625000 2.730070 53.410392 60.495782 2.673205 485.583529 0
48916 53.875000 60.875000 2.738990 53.418616 60.781305 2.666577 471.496725 0
48918 53.875000 61.125000 2.718950 53.421984 61.006590 2.656571 472.372660 0
48923 53.875000 61.875000 0.153305 53.419831 61.807266 0.121141 461.303991 0
48928 53.875000 62.375000 2.769460 53.454398 62.284819 2.696325 436.334094 0
48929 53.875000 62.625000 0.173249 53.453257 62.510814 0.116920 440.543798 0
48930 53.875000 62.625000 2.766840 53.456076 62.507906 2.705002 439.354355 0
48931 53.875000 62.875000 0.173894 53.460390 62.746607 0.111086 438.555431 0
48933 53.875000 63.125000 0.151807 53.462126 63.039075 0.113497 423.457032 0
48937 53.875000 63.375000 2.656140 53.466703 63.222527 2.608095 438.477554 0
48939 53.688801 63.625000 2.625000 53.280734 63.459389 2.584339 442.265780 0
48946 54.125000 60.625000 0.177660 53.661232 60.498071 0.117209 484.609020 0
48951 54.125000 61.125000 0.160375 53.664187 61.039347 0.108594 471.556969 0
48953 54.125000 61.375000 0.143969 53.674637 61.259551 0.086618 468.448641 0
48954 54.125000 61.375000 2.791250 53.677277 61.247589 2.731344 469.338305 0
48956 54.125000 61.625000 2.857010 53.684671 61.534985 2.778613 456.221827 0
48958 54.125000 61.875000 2.826830 53.688434 61.744468 2.767986 459.446539 0
48961 54.125000 62.125000 2.827830 53.694136 61.996232 2.768559 453.583147 0
48966 54.125000 62.625000 2.781040 53.704009 62.486222 2.726153 446.659858 0
48968 54.125000 62.875000 2.742700 53.711098 62.752743 2.680238 436.077006 0
48976 54.125000 63.875000 2.709530 53.733317 63.750475 2.647903 415.596240 0
48997 54.375000 60.875000 0.311998 53.923743 60.719290 0.248663 481.549716 0
49017 54.375000 61.875000 0.185448 53.935298 61.767299 0.128957 456.210937 0
49019 54.175201 62.125000 0.125000 53.734992 62.040339 0.076786 450.861441 0
49020 54.375000 62.125000 0.167924 53.943007 61.994957 0.108365 455.056579 0
49021 54.375000 62.125000 2.825600 53.943683 61.980914 2.770118 458.119505 0
49022 54.375000 62.375000 0.158481 53.934865 62.280416 0.109633 452.825808 0
49023 54.156700 62.375000 0.125000 53.724600 62.274192 0.073548 446.676354 0
49026 54.375000 62.625000 2.822360 53.957523 62.530351 2.746534 434.735567 0
49028 54.375000 62.875000 2.859920 53.960184 62.734126 2.803198 441.740876 0
49030 54.375000 63.125000 2.808140 53.963752 62.957305 2.762714 446.441124 0
49033 54.375000 63.625000 0.146343 53.964793 63.529361 0.100577 423.687555 0
49034 54.375000 63.625000 2.800510 53.978219 63.507169 2.732997 419.377245 0
49036 54.375000 63.875000 2.786490 53.982493 63.738577 2.727724 419.674334 0
49047 54.454601 61.125000 0.875000 54.013090 60.953667 0.819436 476.838150 0
49055 54.498299 61.375000 0.625000 54.061594 61.210529 0.565226 470.461996 0
49077 54.586300 61.875000 1.125000 54.143119 61.762522 1.059887 461.844786 0
49086 54.625000 61.944302 0.625000 54.203169 61.772438 0.565399 459.381238 0
49088 54.625000 62.007500 1.125000 54.203364 61.824864 1.074528 462.255747 0
49107 54.625000 63.375000 0.177957 54.221292 63.237196 0.117905 430.786193 0
49109 54.625000 63.625000 0.162716 54.221294 63.506123 0.107465 424.455678 0
49111 54.625000 63.875000 0.151033 54.234896 63.723703 0.087912 423.150173 0
49112 54.625000 63.875000 2.818370 54.231397 63.685691 2.783396 438.160298 0
49116 54.657398 62.125000 1.125000 54.223631 61.993351 1.063333 457.480145 0
49121 54.724701 62.375000 0.375000 54.311687 62.200302 0.311155 452.964166 0
49122 54.728100 62.375000 0.625000 54.319977 62.187570 0.565440 453.036200 0
49125 54.692200 62.375000 1.375000 54.262504 62.245083 1.311287 453.405368 0
49133 54.732800 62.625000 1.125000 54.329850 62.429218 1.077835 450.470677 0
49141 54.776798 62.875000 0.625000 54.379884 62.686124 0.565393 443.585383 0
49150 54.827499 63.125000 0.375000 54.436070 62.943619 0.309807 436.309251 0
49154 54.787800 63.125000 1.375000 54.378167 62.983279 1.314867 437.607327 0
49160 54.875000 63.362801 0.375000 54.480624 63.192932 0.311942 434.009378 0
49161 54.875000 63.375000 0.370850 54.485314 63.193994 0.306366 434.483854 0
49162 54.875000 63.375000 0.397804 54.484677 63.195647 0.334015 434.267761 0
49165 54.875000 63.347698 0.875000 54.476190 63.186494 0.817133 434.032767 0
49166 54.875000 63.375000 0.915929 54.481461 63.199120 0.860445 434.609042 0
49188 54.877899 63.375000 0.375000 54.488574 63.193175 0.310517 434.502337 0
49189 54.883400 63.375000 0.875000 54.489975 63.196245 0.819035 435.738944 0
49191 54.927502 63.625000 0.625000 54.541509 63.429039 0.565399 436.970744 0
49199 54.988499 63.875000 0.625000 54.599634 63.714523 0.565164 424.910949 0
49214 53.125000 64.125000 0.147161 52.769001 64.056458 0.101997 365.339873 0
49215 53.375000 64.125000 0.151230 53.019376 64.049058 0.114693 365.473130 0
49216 53.625000 64.125000 0.137736 53.263136 64.056649 0.110521 369.267392 0
49217 53.875000 64.125000 0.143260 53.496226 64.055653 0.118379 385.872577 0
49221 54.875000 64.125000 0.211414 54.484704 63.990273 0.153288 416.966752 0
49253 52.466801 64.125000 2.625000 52.098636 64.066423 2.548444 380.574848 0
49259 53.875000 64.125000 2.720080 53.487392 63.999114 2.661923 411.666864 0
49260 54.125000 64.125000 2.749010 53.737990 63.996756 2.689160 412.074333 0
49261 54.375000 64.125000 2.794450 53.987048 63.978406 2.741582 418.080657 0
49333 17.375000 64.125000 0.029202 17.364904 64.094421 0.045272 35.989811 0
49334 17.375000 63.875000 0.040322 17.371085 63.866973 0.046216 10.700616 0
49337 17.875000 64.125000 0.044905 17.866928 64.115132 0.048831 13.340304 0
49343 18.625000 64.125000 0.074845 18.607968 64.109532 0.078613 23.314027 0
49344 18.625000 63.875000 0.095301 18.627364 63.878330 0.094528 4.156097 0
49355 17.375000 60.625000 0.048993 17.337313 60.588796 0.064856 54.613742 0
49362 17.375000 60.875000 0.036009 17.332807 60.838848 0.055713 58.953274 0
49369 17.625000 61.125000 0.058304 17.620440 61.121331 0.059645 6.004014 0
49382 17.375000 61.625000 0.030207 17.342830 61.589061 0.047707 51.310547 0
49384 17.875000 61.625000 0.059731 17.910911 61.656648 0.048147 49.247705 0
49391 17.875000 61.875000 0.056289 17.846681 61.850006 0.065260 38.821531 0
49392 18.125000 61.875000 0.068478 18.148918 61.896624 0.061947 32.898911 0
49399 18.125000 62.125000 0.060880 18.091440 62.094772 0.069753 46.030179 0
49407 18.375000 62.375000 0.113406 18.402990 62.404287 0.107452 40.946207 0
49415 18.375000 62.625000 0.101219 18.398578 62.645957 0.095687 32.026649 0
49611 16.125000 65.484901 -0.875000 16.131364 65.414220 -0.854991 73.733531 0
49798 17.125000 66.829201 -0.125000 17.122736 66.844261 -0.129721 15.943919 0
49893 16.875000 68.125000 -0.066131 16.882757 68.093770 -0.060710 32.631944 0
49907 19.125000 68.125000 0.022652 19.123175 68.123561 0.023113 2.369035 0
49910 19.375000 67.875000 0.041677 19.385158 67.883013 0.038438 13.337353 0
49913 19.710400 67.875000 0.125000 19.722836 67.885376 0.122490 16.389469 0
49914 19.749201 68.125000 0.125000 19.745942 68.120568 0.125153 5.503073 0
49917 16.625000 64.375000 -0.042354 16.638593 64.322634 -0.024452 56.986078 0
49922 17.875000 64.375000 0.040862 17.862880 64.359772 0.047627 20.605314 0
49923 18.125000 64.375000 0.032083 18.101240 64.350031 0.042010 35.867912 0
49925 18.625000 64.375000 0.060374 18.590879 64.343538 0.068831 47.176650 0
49926 18.809601 64.375000 0.125000 18.814426 64.381868 0.123884 8.467212 0
